policy_bits,profit,cost,x_C1,x_C2,x_C3,x_C4,x_C5,x_C6,x_C7,x_C8,y_H1,y_H2,y_H3,z_H1,z_H2,z_H3,y_F,z_F
1111101000000101,36.92307825514405,163.07692174485595,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1
0001000110000111,36.92147577625366,163.07852422374634,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1
1000000101000111,36.92147577625366,163.07852422374634,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
0011000111000101,36.921241579027594,163.0787584209724,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1
1000010111000101,36.921241579027594,163.0787584209724,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1
0101000100001011,36.91323970361046,163.08676029638954,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1
1000100100010011,36.91323970361046,163.08676029638954,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
0100100100001011,36.91323970361043,163.08676029638957,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1
0100100100010011,36.91323970361043,163.08676029638957,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
0010111010010101,36.912811906721544,163.08718809327846,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1
0110011001001101,36.912811906721544,163.08718809327846,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1
0011110101000011,36.91223785520501,163.087762144795,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1
1110010110000011,36.91223785520501,163.087762144795,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1
0010100111110100,36.912043895747644,163.08795610425236,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0
0100010111101100,36.912043895747644,163.08795610425236,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0
0000011110000111,36.91019197073621,163.0898080292638,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
0010001101000111,36.91019197073621,163.0898080292638,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1
0100110001000111,36.90900172400549,163.0909982759945,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1
0110100010000111,36.90900172400549,163.0909982759945,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1
0101111100010001,36.898884839506195,163.1011151604938,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1
1001111100010001,36.898884839506195,163.1011151604938,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
1110101100001001,36.898884839506195,163.1011151604938,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1111001100001001,36.898884839506195,163.1011151604938,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1
0000000001111101,36.89778222222225,163.10221777777775,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
0000000010111101,36.89778222222225,163.10221777777775,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
0000010111010001,36.89678195397045,163.10321804602955,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1
0010000111001001,36.89678195397045,163.10321804602955,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
0111111000010001,36.89497125925928,163.10502874074072,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1
1011111000010001,36.89497125925928,163.10502874074072,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1
1110111000001001,36.89497125925928,163.10502874074072,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1
1111011000001001,36.89497125925928,163.10502874074072,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1
0010100111000011,36.89433257125441,163.1056674287456,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1
0100010111000011,36.89433257125441,163.1056674287456,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1
1011110011101000,36.893766194177715,163.10623380582228,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0
1011110111101000,36.893766194177715,163.10623380582228,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0
1111010011110000,36.893766194177715,163.10623380582228,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0
1111010111110000,36.893766194177715,163.10623380582228,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0
0101101000111001,36.88941713580249,163.1105828641975,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1
0101101001011001,36.88941713580249,163.1105828641975,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1
1001101000111001,36.88941713580249,163.1105828641975,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1
1001101001011001,36.88941713580249,163.1105828641975,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1
1100101000111001,36.88941713580249,163.1105828641975,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1
1100101010011001,36.88941713580249,163.1105828641975,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1
1101001000111001,36.88941713580249,163.1105828641975,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1
1101001010011001,36.88941713580249,163.1105828641975,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1
0000010001110011,36.88691973174821,163.1130802682518,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1
0000010101110011,36.88691973174821,163.1130802682518,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1
0010000010101011,36.88691973174821,163.1130802682518,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1
0010000110101011,36.88691973174821,163.1130802682518,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1
0000010111001001,36.8835503734187,163.1164496265813,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1
0010000111010001,36.8835503734187,163.1164496265813,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1
0101110000110001,36.883540301783285,163.11645969821672,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1
0101110010010001,36.883540301783285,163.11645969821672,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1
0101110100110001,36.883540301783285,163.11645969821672,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1
1001110000110001,36.883540301783285,163.11645969821672,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1
1001110010010001,36.883540301783285,163.11645969821672,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1
1001110100110001,36.883540301783285,163.11645969821672,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1
1110100000101001,36.883540301783285,163.11645969821672,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1
1110100001001001,36.883540301783285,163.11645969821672,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1110100100101001,36.883540301783285,163.11645969821672,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1
1111000000101001,36.883540301783285,163.11645969821672,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1
1111000001001001,36.883540301783285,163.11645969821672,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1
1111000100101001,36.883540301783285,163.11645969821672,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
1011101111101010,36.879713458314285,163.12028654168572,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0
1101011111110010,36.879713458314285,163.12028654168572,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0
1001011110000001,36.87876524919983,163.12123475080017,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1
1011001101000001,36.87876524919983,163.12123475080017,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1
1001111100100101,36.87739992684044,163.12260007315956,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1
1001111101000101,36.87739992684044,163.12260007315956,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1
1111001100100101,36.87739992684044,163.12260007315956,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1
1111001110000101,36.87739992684044,163.12260007315956,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1
0001001010110001,36.875936716963906,163.1240632830361,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1
1000001001101001,36.875936716963906,163.1240632830361,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
0111110111100100,36.87591830513642,163.12408169486358,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0
1110110111100100,36.87591830513642,163.12408169486358,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0
0000010001101011,36.87368815119649,163.1263118488035,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1
0000010101101011,36.87368815119649,163.1263118488035,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1
0010000010110011,36.87368815119649,163.1263118488035,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1
0010000110110011,36.87368815119649,163.1263118488035,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1
0000101110000011,36.87117352842557,163.12882647157443,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
0100001101000011,36.87117352842557,163.12882647157443,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1
0100111111101110,36.869821673525394,163.1301783264746,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0
0101011111101110,36.869821673525394,163.1301783264746,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0
0101110111101110,36.869821673525394,163.1301783264746,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0
0110101111110110,36.869821673525394,163.1301783264746,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0
1010101111110110,36.869821673525394,163.1301783264746,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0
1110100111110110,36.869821673525394,163.1301783264746,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0
0010011101100111,36.865103551287916,163.13489644871208,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1
0010011110100111,36.865103551287916,163.13489644871208,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1
0010110100100111,36.86050946014328,163.13949053985672,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1
0010110101000111,36.86050946014328,163.13949053985672,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1
0110010100100111,36.86050946014328,163.13949053985672,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1
0110010110000111,36.86050946014328,163.13949053985672,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1
0101110001100101,36.858585185185206,163.1414148148148,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1
0101110011000101,36.858585185185206,163.1414148148148,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1
1110100010100101,36.858585185185206,163.1414148148148,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1
1110100011000101,36.858585185185206,163.1414148148148,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1
0001110101110101,36.85117234567903,163.14882765432097,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1
1110000110101101,36.85117234567903,163.14882765432097,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1
0011011011110000,36.84758725803994,163.15241274196006,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0
0011100011110000,36.84758725803994,163.15241274196006,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0
0011100111110000,36.84758725803994,163.15241274196006,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0
1010011011101000,36.84758725803994,163.15241274196006,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0
1100010011101000,36.84758725803994,163.15241274196006,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0
1100010111101000,36.84758725803994,163.15241274196006,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0
1111111011100010,36.84499314128945,163.15500685871055,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0
0111110011001001,36.8432998628258,163.1567001371742,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1
1110110011010001,36.8432998628258,163.1567001371742,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1
1101111001000001,36.83533316872433,163.16466683127567,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1
1111101010000001,36.83533316872433,163.16466683127567,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1
1001111101100001,36.83324042066761,163.1667595793324,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1
1111001110100001,36.83324042066761,163.1667595793324,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1
0100110110010101,36.831811906721555,163.16818809327845,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1
0110100101001101,36.831811906721555,163.16818809327845,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1
0110110000101101,36.831811906721555,163.16818809327845,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
0110110000110101,36.831811906721555,163.16818809327845,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1
0111000101001101,36.831811906721555,163.16818809327845,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1
0111010000101101,36.831811906721555,163.16818809327845,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1
1000110110010101,36.831811906721555,163.16818809327845,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1
1010110000110101,36.831811906721555,163.16818809327845,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1
1001000100000111,36.831594070322836,163.16840592967716,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
0001010010100101,36.83065736930348,163.16934263069652,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
1010000001100101,36.83065736930348,163.16934263069652,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
0010101101100011,36.82608510897731,163.1739148910227,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1
0100011110100011,36.82608510897731,163.1739148910227,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1
0010101110100011,36.82608510897728,163.17391489102272,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1
0100011101100011,36.82608510897728,163.17391489102272,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1
1001101010001001,36.82085671696393,163.17914328303607,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
1101001001010001,36.82085671696393,163.17914328303607,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1
0001010001100111,36.82079514708127,163.17920485291873,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1
1010000010100111,36.82079514708127,163.17920485291873,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1
0000101010000111,36.8169810345984,163.1830189654016,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1
0100001001000111,36.8169810345984,163.1830189654016,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
0010101011000101,36.816746837372364,163.18325316262764,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1
0100011011000101,36.816746837372364,163.18325316262764,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1
0011000011111010,36.812749580856604,163.1872504191434,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0
1000010011111010,36.812749580856604,163.1872504191434,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0
0010100011111010,36.812749580856575,163.18725041914342,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0
0010100111111010,36.812749580856575,163.18725041914342,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0
0011000111111010,36.812749580856575,163.18725041914342,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0
0100010011111010,36.812749580856575,163.18725041914342,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0
0100010111111010,36.812749580856575,163.18725041914342,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0
1000010111111010,36.812749580856575,163.18725041914342,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0
0000010000110111,36.80861505564397,163.19138494435603,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
0000010001010111,36.80861505564397,163.19138494435603,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1
0010000000101111,36.80861505564397,163.19138494435603,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1
0010000010001111,36.80861505564397,163.19138494435603,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1
0011001111110110,36.80592694203122,163.19407305796878,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1000011111101110,36.80592694203122,163.19407305796878,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0
1011111011101010,36.805365035817715,163.19463496418228,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0
1101110011101010,36.805365035817715,163.19463496418228,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0
1101110111101010,36.805365035817715,163.19463496418228,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0
1111011011110010,36.805365035817715,163.19463496418228,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0
1111100011110010,36.805365035817715,163.19463496418228,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0
1111100111110010,36.805365035817715,163.19463496418228,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0
0010111001110001,36.80173882030178,163.19826117969822,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1
0110011010101001,36.80173882030178,163.19826117969822,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0001011111110000,36.79793568053648,163.20206431946352,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0
1010001111101000,36.79793568053648,163.20206431946352,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0
0000010000101111,36.79538347509222,163.20461652490778,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1
0000010001001111,36.79538347509222,163.20461652490778,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1
0010000000110111,36.79538347509222,163.20461652490778,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
0010000010010111,36.79538347509222,163.20461652490778,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1
0100100011000011,36.79255363511663,163.20744636488337,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1
0100100001100011,36.792553635116604,163.2074463648834,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1
0100100010100011,36.792553635116604,163.2074463648834,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1
0100100101100011,36.792553635116604,163.2074463648834,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1
0100100110100011,36.792553635116604,163.2074463648834,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1
0001011011110110,36.78997957628411,163.2100204237159,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0
1010001011101110,36.78997957628411,163.2100204237159,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0
1011100011100100,36.78881725346747,163.21118274653253,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0
1101010011100100,36.78881725346747,163.21118274653253,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
1001010111101110,36.78592694203124,163.21407305796876,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0
1011000111110110,36.78592694203124,163.21407305796876,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0
0111000111110110,36.78592694203121,163.2140730579688,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0
1000110111101110,36.78592694203121,163.2140730579688,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0
0011110110001001,36.78518195397044,163.21481804602956,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1
1110010101010001,36.78518195397044,163.21481804602956,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1
0001100011001101,36.78314241731448,163.21685758268552,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1
1100000011010101,36.78314241731448,163.21685758268552,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1
0000101010101101,36.78314241731445,163.21685758268555,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1
0001001010101101,36.78314241731445,163.21685758268555,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1
0100001001110101,36.78314241731445,163.21685758268555,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1
1000001001110101,36.78314241731445,163.21685758268555,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
0010110100111101,36.78017022222224,163.21982977777776,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1
0010110101011101,36.78017022222224,163.21982977777776,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1
0011010100111101,36.78017022222224,163.21982977777776,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1
0011010101011101,36.78017022222224,163.21982977777776,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1
0110010100111101,36.78017022222224,163.21982977777776,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1
0110010110011101,36.78017022222224,163.21982977777776,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1
1010010100111101,36.78017022222224,163.21982977777776,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1
1010010110011101,36.78017022222224,163.21982977777776,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1
1101110001010101,36.76596034567905,163.23403965432095,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1
1111100010001101,36.76596034567905,163.23403965432095,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1
0101111001010101,36.76596034567902,163.23403965432098,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1
1001111001010101,36.76596034567902,163.23403965432098,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1
1110101010001101,36.76596034567902,163.23403965432098,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1
1111001010001101,36.76596034567902,163.23403965432098,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1
0011101011110010,36.75918609967994,163.24081390032006,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0
1100011011101010,36.75918609967994,163.24081390032006,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0
0000110011111010,36.7587495808566,163.2412504191434,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0
0000110111111010,36.7587495808566,163.2412504191434,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0
0001010011111010,36.7587495808566,163.2412504191434,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0
0001010111111010,36.7587495808566,163.2412504191434,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0
0110000011111010,36.7587495808566,163.2412504191434,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0
0110000111111010,36.7587495808566,163.2412504191434,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0
1010000011111010,36.7587495808566,163.2412504191434,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0
1010000111111010,36.7587495808566,163.2412504191434,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0
0101010011110110,36.75397957628411,163.2460204237159,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0
1001010011110110,36.75397957628411,163.2460204237159,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0
1010100011101110,36.75397957628411,163.2460204237159,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0
1011000011101110,36.75397957628411,163.2460204237159,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0
0001000000110011,36.749738817265694,163.2502611827343,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
0001000100110011,36.749738817265694,163.2502611827343,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1
1000000000101011,36.749738817265694,163.2502611827343,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
1000000100101011,36.749738817265694,163.2502611827343,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
0001000001010011,36.749738817265666,163.25026118273433,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
1000000010001011,36.749738817265666,163.25026118273433,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
0001111000000011,36.74928935212927,163.25071064787073,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
1110001000000011,36.74928935212927,163.25071064787073,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
0111100011000101,36.74884581618659,163.2511541838134,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1
1100110011000101,36.74884581618659,163.2511541838134,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1
0100111011110000,36.743092516384706,163.2569074836153,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
0110101011101000,36.743092516384706,163.2569074836153,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0
0111001011101000,36.743092516384706,163.2569074836153,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0
1000111011110000,36.743092516384706,163.2569074836153,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0
0111011100010101,36.73584917421127,163.26415082578873,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1
1010111100001101,36.73584917421127,163.26415082578873,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1
1011011100001101,36.73584917421127,163.26415082578873,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1
1011011100010101,36.73584917421127,163.26415082578873,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1
1011110100001101,36.73584917421127,163.26415082578873,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1
1111010100010101,36.73584917421127,163.26415082578873,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1
0010110000010011,36.73293654860356,163.26706345139644,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
0110010000001011,36.73293654860356,163.26706345139644,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1
0000101001111001,36.73162913580248,163.26837086419752,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1
0001001001111001,36.73162913580248,163.26837086419752,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1
0100001010111001,36.73162913580248,163.26837086419752,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1
1000001010111001,36.73162913580248,163.26837086419752,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1
0101001000000111,36.727099328667606,163.2729006713324,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1
1000101000000111,36.727099328667606,163.2729006713324,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
0111101100001101,36.72280390672154,163.27719609327846,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1
0111111000001101,36.72280390672154,163.27719609327846,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1
1100111100010101,36.72280390672154,163.27719609327846,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1
1110111000010101,36.72280390672154,163.27719609327846,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1
0010111111101100,36.72113160256737,163.27886839743263,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0
0011011111101100,36.72113160256737,163.27886839743263,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0
0011110111101100,36.72113160256737,163.27886839743263,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0
0110011111110100,36.72113160256737,163.27886839743263,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0
1010011111110100,36.72113160256737,163.27886839743263,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0
1110010111110100,36.72113160256737,163.27886839743263,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0
0111011100110001,36.71501766803843,163.28498233196157,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1
1010111100101001,36.71501766803843,163.28498233196157,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1
